ID	Text	LanguageID	Translation
10205122	Jarjar.	904801	Quiet down.
10205124	Soi hangne.	1526517	Sign here.
10205125	U Tom u lah khur.	1531053	Tom shaved.
10205127	U Tom u kohnguh.	1531064	Tom nodded.
10205128	Ym don ba iap.	1538472	Nobody died.
10205129	Shadien.	1553393	Step back.
10204930	Shong.	1553397	Sit down.
10205131	Call ianga.	1553532	Call me.
10205129	Shadien.	1553533	Back off.
10205133	Ngi tip.	1556167	We know.
10205134	Ni wit!	1557994	How annoying!
10205135	Wit!	1557994	How annoying!
10205136	Nga trei.	1581080	I work.
10205137	Pynkhreh ialade.	1582029	Prepare yourself.
10205140	Oh kumta?	1585482	No kidding?
10205141	Ki jop.	1618734	They won.
10205143	Ïai pyrshang.	1629911	Keep trying.
10205146	Peit hangto.	1635351	Look there.
10205147	Peit shato.	1635351	Look there.
10205149	Peit shatai.	1635351	Look there.
10205151	Peit hangtai.	1635351	Look there.
10205153	Peit hangtei.	1635351	Look there.
10205156	Peit shatei.	1635351	Look there.
10205159	Baroh ki rkhie.	1655511	Everyone laughed.
10205160	Wat pynthut.	1719227	Stop meddling.
10205162	Wat pyndik.	1719227	Stop meddling.
10205164	Sangeh ka pule.	1738962	Stop reading.
10205166	Lahbiang ka pule.	1738962	Stop reading.
10205170	Da kynmaw.	1742464	Remember it.
10205173	Rai maphi.	1747551	You decide.
10205176	Rai phi.	1747551	You decide.
10205178	Ong maphi.	1747551	You decide.
10205179	Ong phi.	1747551	You decide.
10205180	Nga rem.	1755073	I lost.
7728226	Dem!	1777435	Stay down!
7728227	Nguh!	1777435	Stay down!
10205182	Wat ring.	1807619	Stop filming.
10205183	Nai ring.	1807619	Stop filming.
10205186	Ïai pule.	1815066	Keep reading.
10205188	Thiah beit.	1839430	Lie still.
10205189	Thiah khop.	1839430	Lie still.
10206030	Wan shabar.	1860740	Come outside.
10206034	Ka dieng ka per.	1869662	Wood floats.
10206035	Ngi sngewthuh.	1893706	We understand.
10206036	Wat hylla!	1908512	Stop yelling!
10206041	Jingbhabriew!	1913083	How beautiful!
10206044	Jingsngewtynnad!	1913086	How lovely!
10206046	Jingitynnad!	1913086	How lovely!
10206047	Buh.	1913087	Keep it.
10206049	Shim.	1913089	Take it.
10206050	Iathuh ianga.	1913090	Tell me.
10206044	Jingsngewtynnad!	1913091	How nice!
10206618	Kylli ia u Tom.	1954263	Ask Tom.
10206619	Kylli na u Tom.	1954263	Ask Tom.
10206620	Ïeng khop.	1954265	Be still.
3939155	Shong khop.	1954265	Be still.
10206622	Nguh.	1954269	Get down.
10206625	Iehnoh.	1954272	Leave it.
10206627	Iehnoh ianga.	1954273	Leave me.
10206980	U Tom u shu pynshrai.	3408978	Tom was only teasing.
10206985	U Tom u shu pyndom.	3408978	Tom was only teasing.
10206996	Nga dang bunkam palat ban kren iaphi mynta.	241582	I'm too busy to talk to you now.
10207018	U Tom u panmap ba u khlem leh ia kaei kaba u lah kular ban leh.	7199613	Tom apologized for not doing what he promised he'd do.
10207041	U Yanni u lah pyndait skhem ia ki wire.	9967277	Yanni attached the wires securely.
10207050	U Sami um wan phai mynta ka sngi.	6396774	Sami won't be back today.
10207061	Ka Layla ka ju long kaba ïong bad kaba bhabriew.	6367522	Layla was so dark and pretty.
10207070	Nga dang dei u samla jong phi?	1970240	Am I still your boyfriend?
10207078	Nga tip ba u Tom um don ha Boston.	7170795	I know that Tom isn't in Boston.
10207090	U Tom u khlem iohi ia ka Mary da ki bnai.	6273184	Tom hasn't seen Mary in months.
10207098	Ngam thikna ngan leh aiu.	8505508	I'm not sure what I'll do.
10207103	Ngam ngeit lut ka kaei kaba u Tom bad ka Mary ki ong.	6504309	I only believe about half of what Tom and Mary say.
10207106	Ka Mary ka iathuh ianga ba ka ju long kaba duk bha.	6417511	Mary told me that she used to be very poor.
10207166	U Ziri u don sawphew snem ha kato ka por.	10207080	Ziri was forty at the time.
10207169	U sushi u bang.	2337881	Sushi is delicious.
10207173	Ka Samla u Sami ka sdang ban hylla.	7970333	Sami's girlfriend started screaming.
10207175	Ka samla u Sami ka sdang ban lynñiar.	7970333	Sami's girlfriend started screaming.
10207176	Ka samla u Sami ka sdang ban kyrkait.	7970333	Sami's girlfriend started screaming.
10207211	Phi i kumba phi pang.	6274911	You look hurt.
10207212	Me i kumba me pang.	6274911	You look hurt.
10207213	Pha u kumba pha pang.	6274911	You look hurt.
10207214	Nga isih ia ka jingarsap.	2245680	I detest hypocrisy.
10207216	Phim tip ba u Tom u sah ha Boston mynba u dang khynnah?	7194010	Didn't you know Tom lived in Boston when he was a child?
10207217	Phim tip ba u Tom u sah ha Boston por ba u dang khynnah?	7194010	Didn't you know Tom lived in Boston when he was a child?
10207220	Nga tip ba u Tom u long u briew uba khyllah.	7521104	I know Tom is a strange guy.
10207517	U Tom u kham nang ban kren French ban ia phi.	4502233	Tom can speak French better than you.
10207518	Nga tip ba u Tom u dei u khynnah pule ba thymmai.	7521113	I know Tom is a new student.
10207524	Nga len ba nga dei uba thoh ia kato ka shithi.	6724314	I denied that I was the one who wrote that letter.
10207526	U Tom u kwah ba baroh kin sngewtynnad ia u.	9993230	Tom wants everybody to like him.
10207527	U Tom u kwah ia baroh ba kin sngewtynnad ia u.	9993230	Tom wants everybody to like him.
10208060	Ka jhat ka sdang ban ngam.	3862507	The ship began to sink.
10208064	Kam don shuh da kawei-kawei ka lad.	1877015	She has no choice.
10208067	Nga tip u Tom u dei u nong ñiah bos.	7521327	I know Tom is a bus driver.
10208068	U Tom u dei u para-arkmie jong ka Mary, dei?	6912223	Tom is Mary's cousin, isn't he?
10208069	U Tom u dei u hymmen-arkmie jong ka Mary, dei?	6912223	Tom is Mary's cousin, isn't he?
10208070	U Tom u dei u para-bakha jong ka Mary, dei?	6912223	Tom is Mary's cousin, isn't he?
10208071	U Tom u dei u hymmen-bakha jong ka Mary, dei?	6912223	Tom is Mary's cousin, isn't he?
10208076	U Tom u pule lut ia ka Bibl, naduh ba sdang shaduh ba kut.	10088610	Tom read the Bible in its entirety, from the beginning to the end.
10208080	Phim lah ban lait na nga.	5715915	You won't escape me.
10208081	Mem lah ban lait na nga.	5715915	You won't escape me.
10208083	Pham lah ban lait na nga.	5715915	You won't escape me.
10208084	Phim lah ban phet na nga.	5715915	You won't escape me.
10208086	Mem lah ban phet na nga.	5715915	You won't escape me.
10208088	Pham lah ban phet na nga.	5715915	You won't escape me.
10208096	U Tom um leh shuh.	9525210	Tom isn't going to do it again.
10208100	Nga leh kumba u Tom u bthah.	6346457	I did that the way Tom suggested.
10208103	Nga leh kumba bthah u Tom.	6346457	I did that the way Tom suggested.
10208106	Nga leh kumba u phah u Tom.	6346457	I did that the way Tom suggested.
10208110	Nga leh kumba u Tom u phah.	6346457	I did that the way Tom suggested.
10208114	I mei jong nga i ju iathuh khana ianga por ba nga dang khynnah.	1898307	My mother used to read me stories when I was a young kid.
10208119	I mei jong nga i ju iathuh khana ianga por ba nga dang rit.	1898307	My mother used to read me stories when I was a young kid.
10208132	I mei jong nga i ju iathuh khana ianga mynba nga dang khynnah.	1898307	My mother used to read me stories when I was a young kid.
10208140	I mei jong nga i ju iathuh khana ianga mynba nga dang rit.	1898307	My mother used to read me stories when I was a young kid.
10208148	I mei jong nga i shait iathuh khana ianga mynba nga dang khynnah.	1898307	My mother used to read me stories when I was a young kid.
10208150	I mei jong nga i shait iathuh khana ianga mynba nga dang rit.	1898307	My mother used to read me stories when I was a young kid.
10208152	I mei jong nga i shait iathuh khana ianga por ba nga dang khynnah.	1898307	My mother used to read me stories when I was a young kid.
10208154	I mei jong nga i shait iathuh khana ianga por ba nga dang rit.	1898307	My mother used to read me stories when I was a young kid.
10208155	Nga kular nga ngan leh bha.	5207758	I promise to do my best.
10208156	Ïeng haba shai.	3728140	Step into the light.
10208157	Ïai leh ban im ha ki por tlang.	5136111	Keep yourself alive during winter.
10208168	Ïeng ha ka jingshai.	3728140	Step into the light.
10208175	Ka bhabriew, tangba ka kren palat.	1403985	She's attractive, but she talks too much.
10208180	Ka bhabriew, tangba ka bun nia palat.	1403985	She's attractive, but she talks too much.
10208185	Ka bhabriew, tangba ka heh tang ka kren.	1403985	She's attractive, but she talks too much.
10208192	U Tom u tip ba ka Mary ka khlem leh.	6265753	Tom knew that Mary didn't need to do that.
10208197	Ka ïit ka pait suk.	63526	Glass breaks easily.
10208202	Balei phi thied ia une u kulai?	8895541	Why did you buy this horse?
10208221	Ka America kam dei ka ri, ka dei ka dewbah.	9795099	America isn't a country. It's a continent.
10208231	Tynnad.	6358670	It's pretty.
10208241	Phi kwah peit phlim la miet sngi saitjaiñ?	8153040	Do you want to watch a movie Saturday night?
10208251	U Tom bad ka Mary ki ap ianga.	6831330	Tom and Mary were waiting for me.
10208254	U Tom u ong ba u kwah shong ha syndah jong nga.	7731812	Tom said that he wanted to sit next to me.
10208256	U Tom u ong ba u kwah shong syndah ianga.	7731812	Tom said that he wanted to sit next to me.
10208260	U Tom u ong u kwah shong ha syndah jong nga.	7731812	Tom said that he wanted to sit next to me.
10208261	U Tom u ong u kwah shong syndah ianga.	7731812	Tom said that he wanted to sit next to me.
10208262	U Tom un ym thied ia kato ka kali.	6530215	Tom isn't going to buy that car.
10208263	Nga ruh dei ban leit jngohkai ia ka Australia.	7163832	I should visit Australia, too.
10208264	Phim kwah shong bad nga?	8592698	Don't you want to sit with me?
10208265	Mem kwah shong bad nga?	8592698	Don't you want to sit with me?
10208266	Pham kwah shong bad nga?	8592698	Don't you want to sit with me?
10208267	Ngam lah ngeit phi leh ia kane baroh khlem jingïarap.	8182221	I can't believe that you did all this without any help.
10208268	Ngam lah ban ngeit phi leh ia kane baroh khlem jingïarap.	8182221	I can't believe that you did all this without any help.
10208269	Ngam lah ngeit ba phi leh ia kane baroh khlem jingïarap.	8182221	I can't believe that you did all this without any help.
10208270	Ngam lah ban ngeit ba phi leh ia kane baroh khlem jingïarap.	8182221	I can't believe that you did all this without any help.
10208271	Um lah ban pynsangeh ia u.	1647940	He can't stop him.
10208272	I meiieid jong nga i pang osteoporosis.	3317156	My grandmother suffers from osteoporosis.
10208273	I meikha jong nga i pang osteoporosis.	3317156	My grandmother suffers from osteoporosis.
10208274	U Tom u dei u hymmen ka Mary, dei?	6938740	Tom is Mary's older brother, isn't he?
10208276	U Tom um lah ban leh marwei.	5262879	Tom can't do it alone.
10208277	U Tom bad ka Mary ki ong ia u John ba u hap ban leh.	6504048	Tom and Mary have told John that he has to do that.
10208278	Ngam lah shah.	3736578	I couldn't bear it.
10208279	Nga tip ba u Tom un shah ianga ba ngin leh.	7513785	I know that Tom would allow us to do that.
10208280	Nga tip ba u Tom un shah iangi ban leh.	7513785	I know that Tom would allow us to do that.
10214605	Nga mut phi lah tip.	3736983	I thought that you already knew.
10214607	Ym samrkhie eiei.	8204849	I don't find this funny.
10220054	Watla ka ïing jongnga ka kem ding tang shiphang kan sa shah pynlip.	250482	Even if my house catches fire it would soon be put out.
10220055	Tang u Tom un tip.	6973273	Only Tom would know that.
10205018	Tip.	349064	I don't know.
10220056	Ngam ithuh ia u	2319	I don't know him.
10220057	Ngam pat tip.	32569	I don't know yet.
10220472	Mynno?	4625694	When?
10220473	Lano?	4625694	When?
10220474	Haduh lano?	5228949	Til when?
10228378	U Sami um lah ban kynmaw ia ka kyrteng ka company.	6384421	Sami can't remember the name of the company.
10228379	Phin mih lashai?	68907	Will you go out tomorrow?
10228380	Kane ka kot kam da sngewtynnad kum kato kawei ka kot kaba nga pule mynshymtaïew.	6339169	This book isn't as interesting as the one I read last week.
10646170	U Tom um pat iathuh ianga balei um kwah ban leh.	6231602	Tom still hasn't told me why he doesn't want to do that.
10646172	Ka miaw jong u Yanni ka wan bad shong ha syndah jong ka Skura.	9150483	Yanni's cat came and sat next to Skura.
10646173	U miaw jong u Yanni u wan bad shong syndah ia ka Skura.	9150483	Yanni's cat came and sat next to Skura.
10646174	Phi dei jait briew ba kumno?	7584627	What kind of a person are you?
10646177	Iathuh ianga kawei ka khana ba shisha.	322237	Tell me a true story.
10646180	U Sami bad ka Layla ki lah ia khlad.	6693711	Sami and Layla have broken up.
10646181	U Tom bad ka Mary kim mut shuh ban leh ia kato.	6507586	Tom and Mary don't plan on doing that anymore.
10646182	U Tom u ju don ksew.	5189372	Tom used to have a dog.
10646183	U Sami u la wan phai sha ïing.	6448036	Sami is back home.
10646184	U Tom u long uba nyngkong ban poi shane mynta ka sngi.	3265719	Tom was the first one to get here today.
10646186	U Tom u long uba nyngkong ban poi hangne mynta ka sngi.	3265719	Tom was the first one to get here today.
10646187	Nga lah lap u shabi.	9345368	I found the key.
10646189	Nga lah shem u shabi.	9345368	I found the key.
10646192	Nga hap ban pynthiah ia ki khun.	3441923	I need to put the children to bed.
10646193	Nga hap ban pynïohthiah ia ki khun.	3441923	I need to put the children to bed.
10646194	Nga tip ba u Tom u dei nong Canada.	7516562	I know that Tom is a Canadian citizen.
10646195	U Tom bad ka Mary kin nym lah re ban leh ia kato.	6506091	Tom and Mary aren't going to be able to do that.
10646196	Ngi lah leh bniah bha.	3312726	We were pretty thorough.
10646199	Nga sngewsarong shibun ïa la ki jong ki khynnah.	5659300	I'm very proud of our students.
10646202	Ka Mary ka sngew ba ka biang ban tem guitar.	6419927	Mary thinks she's pretty good at guitar.
10646209	Phi tip kino-kino ki buit ban pynkhuid ia ka jingbit snam na ka sopti ba lieh?	10182184	Do you know any trick to remove blood stains from a white shirt?
10646210	U leit ban sah bad ka Skura.	8183544	He went to live with Skura.
10646211	U Tom u la lyngngoh kumno ka Mary ka nang bha ban jngi.	2958637	Tom was surprised how well Mary could swim.
10646212	Ngam lah tang ban ïeng ruh.	9389019	I could hardly stand.
10646219	Ngi donkam thew ia kane.	9301706	We need to get this weighed.
10646220	Ngi donkam ban thew jngkhia ia kane.	9301706	We need to get this weighed.
10646221	U dei u ba jemnud.	1574710	He wouldn't hurt a fly.
10646222	U Tom u kwah ban wan?	2011641	Does Tom want to come?
10646223	U kwah ban wan u Tom?	2011641	Does Tom want to come?
10646226	Nga buh ia u shabi haei re haei hangne ka kamra.	253309	I may have put the key somewhere in this room.
10646227	Ka lah iathuh ianga ba kan leh.	7401396	She has told me she'll do that.
10646229	Nga ithuh tang ia u Tom na Boston.	2640970	Tom is the only guy I know from Boston.
10646230	Na Boston nga ithuh tang ia u Tom.	2640970	Tom is the only guy I know from Boston.
10646231	Hooid nga ieid ia phi.	9115769	Of course I love you!
10646232	Ka Mary ka iathuh ia u Tom ba ka mut ba u John u dang ïohthiah.	6414550	Mary told Tom that she thought John was asleep.
10646234	Ki len ba ki ïam.	7476810	They denied they cried.
10646235	Phim sngewtynnad re ba nga leh kumto dei?	6241366	You don't like it when I do that, do you?
10646236	Phi ïoh aiu shisha?	2892511	What did you get exactly?
10646237	Shisha phi ïoh aiu?	2892511	What did you get exactly?
10646239	Nga tip ba u Tom bad ka Mary kin hap ban leh hi da lade.	6504608	I know Tom and Mary will have to do that on their own.
10646241	U Tom u tip ba u la pynmong ia ka Mary.	6665878	Tom knew he had hurt Mary.
10646242	Nga iathuh ia u Tom ba nga donkam jingïarap na u, te u la ïarap.	6235425	I told Tom I needed his help, so he helped me.
10646243	U Tom u khlem ai jubab.	5737474	Tom didn't provide an answer.
10646252	Phi kwah shisha ia u Tom ba un ïap?	10645995	Do you really want Tom to die?
10646253	Don phone ha ïong jong ki?	10645985	Is there a phone in their house?
10646254	Ki ksew ki kynmaw ia u bad ki kmen ban ïohi ia u.	10645979	The dogs remembered him and were happy to see him.
10647479	U ksew jong nga u long uba ngeit sneng.	10647454	My dog is obedient.
10647480	U ksew jong nga u ngeit sneng.	10647454	My dog is obedient.
10647481	Ki kali ki pynlong ia ki briew ba kin bieij shuh-shuh.	10647387	Cars make people even more stupid.
10647483	Haei jaka kylliang jaiñ?	10647317	Where's the fitting room?
10647484	Hangno jaka kylliang jaiñ?	10647317	Where's the fitting room?
10647486	Phi kwah ianga ba ngan khot kumno iaphi?	10647314	What would you like me to call you?
10647487	Phi kwah ngan khot kumno iaphi?	10647314	What would you like me to call you?
10647489	Khot kumno iaphi?	10647308	What do you go by?
10647491	Phi kwah ban shah khot kumno?	10647306	What do you like to be called?
10647493	Lano kan poi ka bus hangne?	10647257	How soon will the next bus be here?
10647496	Naei ngan ioh thah na ka bynta ka khohsiew jong nga?	10647246	Where can I get some ice for my knee?
10647497	Um don ha ïing mynta.	10647124	He's not at home now.
10647499	Im don ha ïing mynta?	10647124	He's not at home now.
10647500	Sngewbha nai ia kren shaphang kata.	10647069	Please stop talking about that.
10647502	Phi tip jaka bam shane shajan?	10647067	Do you know of any restaurants nearby?
10647504	Lah shu donbok.	10647057	How lucky can one guy get?
10647505	Lah shu bhabok.	10647057	How lucky can one guy get?
10647506	Balei phi khlem shim ia ka phone ha ka por ba nga call iaphi?	10647045	Why didn't you pick up the phone when I called you?
10647507	Balei me khlem shim ia ka phone ha ka por ba nga call iame?	10647045	Why didn't you pick up the phone when I called you?
10647509	Balei pha khlem shim ia ka phone ha ka por ba nga call iapha?	10647045	Why didn't you pick up the phone when I called you?
10647510	Balei phi khlem shim ka phone?	10647042	Why didn't you pick up the phone?
10647512	U Tom u beh ia ki skaiñ.	10647008	Tom shooed away the flies.
10647514	Long ngan phah ia ka pisa na phone?	10647004	Can I send you the money on my phone?
10647515	Long ngan phah shaphi ka pisa na ka phone jong nga?	10647004	Can I send you the money on my phone?
10647517	Long phin thoh?	10647001	Could you write that down for me?
10647518	Thoh seh.	10647000	Please write that down for me.
10647519	Thoh lem seh.	10647000	Please write that down for me.
10647523	Kata kadei kaei kaei kaba ngan ym sngewthuh.	10646983	That's something I'll never understand.
10647524	Ngan ym sngewthuh ia kata.	10646980	I'll never understand it.
10647525	Naei ngan ïoh thah?	10646973	Where can I get some ice?
10647526	Sangeh hangne mo.	10646969	Let me off here.
10647527	Sangeh hakhmat.	10646969	Let me off here.
10647528	Ïalam ianga shane seh.	10646968	Take me to this address, please.
10647529	Ïalam ianga shane ka jaka seh.	10646968	Take me to this address, please.
10647530	Haei jaka ïeng taxi?	10646967	Where is the taxi stand?
10647531	Ha kano ka por phi plie?	10646963	When do you open?
10647532	Long ban dih kato ka um kor?	10646960	Is the tap water here drinkable?
10647533	Ngam ieid iano iano, iaphi ruh em.	10646949	I love no one, not even you.
10647535	Katno tylli ticket phi kwah?	10646936	How many tickets do you want?
10647536	Katno tylli ticket phi donkam?	10646935	How many tickets do you need?
10647537	Katno bai rung?	10646918	How much is admission?
10647540	Nga bishni ia ki briew kiba lah ban bam katno-katno ruh bad kim sngaid pat.	10646905	I'm jealous of people that can eat as much as they want and not get fat.
10647541	Katno miet phin sah?	10646899	How many nights will you be staying?
10647542	Nga kwah ban bam aiu re aiu ba bha na bynta jong nga.	10646889	I want to eat something that's good for me.
10647543	Sngewbha pyni ticket.	10646887	Can I see your ticket, please?
10647544	Phi mut ban leit shano?	10646886	Where are you trying to get to?
10647545	Phi mut ban leit shaei?	10646886	Where are you trying to get to?
10661600	Nga kynmaw thik-thak ia ka tarik.	10660636	I remember the date accurately.
10661603	U Tom u iaid lyngkhuid ha kamra jong u.	10660631	Tom was walking around his apartment, naked.
10661605	U Tom un ym mih noh na kane ka longïing.	10660620	Tom would never leave his family.
10661610	Lada u Tom u wan, ngan sa leit.	10660618	If Tom comes, I will leave.
10661614	Lada u Tom u wan, ngan sa mih noh.	10660618	If Tom comes, I will leave.
10661630	U Tom u mut ba u kham sian ban ia nga.	10660616	Tom thinks that he is cleverer than me.
10661632	U Tom u mut ba u kham shalak ban ia nga.	10660616	Tom thinks that he is cleverer than me.
10661650	U Tom u la maham ianga shaphang kito.	10660610	Tom warned me against them.
10661652	U Tom u la maham ianga shaphang kitai.	10660610	Tom warned me against them.
10661656	Kine kidei kiba sah jong u dngiem.	10660535	These are the remains of a bear.
10667093	Ngam ju leit shaei shaei khlem ka kamera jong nga.	10666128	I don't go anywhere without my camera.
10667101	Shisha? Balei?	505876	Really? Why?
10667102	Ieh!	510858	Leave it!
3931123	Iehnoh!	510858	Leave it!
10667106	O shisha?	515907	Oh! Really?
10667107	O kumta?	515907	Oh! Really?
10667109	Phi pat?	524168	And you?
10667110	Me pat?	524168	And you?
10667111	Pha pat?	524168	And you?
10667112	Kumno baroh!	466652	Hi, everybody!
10667113	Khublei baroh!	466652	Hi, everybody!
10667114	U nyllong!	470742	Fuckin' asshole!
10667115	Ka nyllong!	470742	Fuckin' asshole!
10667117	Bakla.	472438	My mistake.
10667118	Wan.	472477	Come over!
7729565	Bang!	477382	Yum yum!
10675026	U lah ban ioh pang.	303097	He must have been ill.
10675030	Ngam tip nga kwah ban leh aiu.	2014262	I don't know what I want to do.
10675031	Ngam tip kaei kaba nga kwah ban leh.	2014262	I don't know what I want to do.
10675032	Ai ianga u shabi.	1877595	Give me the keys.
10675033	Ai u shabi ianga.	1877595	Give me the keys.
10675034	Ai u shabi ha nga.	1877595	Give me the keys.
10675035	Ai ha nga u shabi.	1877595	Give me the keys.
10675036	Nga donkam ban kren ia u Tom, te nga leit mih sha iing jong u.	6860132	I needed to talk to Tom, so I went over to his house.
10675037	Nga donkam ban ia kren bad u Tom, te nga leit sha iing jong u.	6860132	I needed to talk to Tom, so I went over to his house.
10675038	Haei phi iohi ia kato?	3096074	Where did you see that?
10675039	Naei phi iohi ia kato?	3096074	Where did you see that?
10675040	Haei phi iohi ia kata?	3096074	Where did you see that?
10675042	Naei phi iohi ia kata?	3096074	Where did you see that?
10675043	Ka Ziri kam pat da ithuh bha ia ka Rima ha kato ka por.	10235420	Ziri didn't really know Rima too much at the time.
10675047	U Tom u ong ba u ithuh ia ka Mary.	2646326	Tom said he knew Mary.
10675048	I Tom i ong ba i ithuh ia i Mary.	2646326	Tom said he knew Mary.
10675049	Watla u la dap 38 snem, u dang donkam ia ki kmie ki kpa.	1423924	Even though he's 38, he's still dependent on his parents.
10675050	U kpa jong u Tom hi u pyniap ia u.	8369672	Tom's own father killed him.
10675051	Ngam kwah ban pynkhuslai ia ki.	5895167	I don't want to worry them.
10675052	Ka khlem bam eiei hi.	7633884	She barely ate anything.
10675053	I khlem bam eiei hi.	7633884	She barely ate anything.
10675054	Phi khlem iada ianga.	2273991	You didn't protect me.
10675055	Nga tharai u Tom u sngaid.	7168576	I think that Tom is fat.
10675056	Ngi lah pule ktien french lah katto-katne snem.	6244205	We've studied French for several years.
10675057	Kumno phi poi shane sha poh?	4015469	How did you get down here?
10675058	Ka shong ha jingthiah katba ka kmie jong ka ka pynthaiñ ia u shnñiuh jong ka.	695222	She sat on the bed as her mother braided her hair.
10675060	I shong ha jingthiah katba i kmie jong i i pynthaiñ ia u shñiuh jong i.	695222	She sat on the bed as her mother braided her hair.
10678446	Don bun ki nonghikai ha nongbah Sylvester.	10021954	There are many teachers in the city of Sylvester.
10678448	Nga thikna ba u Tom um pat ju leh kumta.	6071502	I'm quite certain Tom has never done that.
10678449	U Sir Jackson u long u nonghikai bym ler.	8412763	Mr. Jackson was a very bad teacher.
10678450	U isih shisha iaka.	8520842	He really hates her.
10678452	U Sami u thiah ïap ha jingthiah.	6709423	Sami lied dead in his bed.
10678453	Ngi dang ai buiñ ia ki khun jong ngi.	1700565	We are breast-feeding our babies.
10678454	U Tom bad nga ngi kwan ban ia leit sha Boston.	2641525	Tom and I both want to go to Boston.
10678456	Nga mut ba u Tom bad ka Mary kim don hangne.	6517872	I thought Tom and Mary weren't here.
10678457	Klet aiu hangne?	4305872	What did you forget here?
10678458	Phi klet aiu hangne?	4305872	What did you forget here?
10678459	Ka sngewtynnad ia ki mrad kiba kynsha, kum ki bseiñ.	1037098	She likes strange animals, like snakes.
10678461	Kwah leit biang sha Boston.	6662787	I feel like going to Boston again.
10678462	Nga sngew kwah leit biang sha Boston.	6662787	I feel like going to Boston again.
10678463	Ïa u Sami la rah wut-wut sha hospital.	6376217	Sami was immediately rushed to the hospital.
10678465	Ka Algeria ka don ia ka rud duriaw kaba stang bad ba seisoh.	10103330	Algeria has a narrow fertile coastline.
10678467	U Tom u ïap ka jingïap ba sngewjynjar.	5744451	Tom died a miserable death.
10678468	Phi lah ap slem?	3822957	Did you wait long?
10678470	Ka Mary ka ong ba kam don class eiei mynta ka sngi.	6417030	Mary said she didn't have any classes today.
10678471	Nga kwah ban don ha Australia mynta.	7159015	I wish that I were in Australia right now.
10678472	Nga khlem tip ba u Tom u lah da dep ïathoh.	6239454	I didn't know Tom had been married before.
10678473	U Tom bad ka Mary ki law ia ki jaiñ.	6489955	Tom and Mary took off their clothes.
7729598	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kato.	7507754	Tom didn't tell anybody that he wanted to do that.
7729598	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kato.	7508367	Tom didn't tell anyone that he wanted to do that.
7729598	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kato.	7512118	Tom didn't tell anyone he wanted to do that.
7729599	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kata.	7507754	Tom didn't tell anybody that he wanted to do that.
7729599	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kata.	7508367	Tom didn't tell anyone that he wanted to do that.
7729599	U Tom u khlem iathuh iano iano ba u kwah ban leh ia kata.	7512118	Tom didn't tell anyone he wanted to do that.
10678471	Nga kwah ban don ha Australia mynta.	7159014	I wish I were in Australia right now.
10836658	Duwai na ka bynta jong ngi.	3917338	Pray for us.
10836659	I mei lane i pa jong phi ki nang ban kren ktien french?	6912236	Can either of your parents speak French?
10836660	U pulit u la ioh ken ia u briew uba mareh.	238237	The policeman captured the man who was running.
10836661	Balei ki donkam ban leh kumta?	4664905	Why would they need to do that?
10836662	Balei ki donkam ban leh ia kata?	4664905	Why would they need to do that?
10836663	Dang donkam shuh ban wad shaphang kane.	4501113	More research is needed.
10836666	Nga dei nongñiadrongïing.	7114053	I'm a house painter.
10836667	Nga tip ba u Tom un leh kumta lada u lah.	7513782	I know that Tom would do that if he could.
10836668	Nga tip ba u Tom un leh ia kata lada u lah.	7513782	I know that Tom would do that if he could.
10836669	U Tom u mut ba nga lah ban ym donkam ban leh ia kata mynta ka sngi.	6648978	Tom said that he thought I might not need to do that today.
10836671	U Tom u mut ba nga lah ban ym donkam ban leh kumta mynta ka sngi.	6648978	Tom said that he thought I might not need to do that today.
10836678	Ki ksew ki don kynrad, ki miaw ki don shakri.	5100337	Dogs have masters, cats have servants.
10836685	Ka Ziri bad Rima ki lah wan.	10216930	Ziri and Rima are on their way.
10836686	Ka Ziri bad Rima ki lah don ha lynti.	10216930	Ziri and Rima are on their way.
10836687	Sa ai khublei ia u Tom.	3024043	Please give Tom my best.
10911169	Nga tharai u Tom u lah ban ïarap.	7169789	I think that Tom could help.
10911171	Ngi sah hajan ka duriaw.	4102898	We live by the sea.
10911172	Jied hi ka kot.	5286273	Pick a book for yourself!
10911175	Kumno phi tip u Tom u hap ban leh ia kaei?	6242541	How did you know what Tom needed to do?
10911176	Kumno me tip u Tom u hap ban leh ia kaei?	6242541	How did you know what Tom needed to do?
10911179	Kumno pha tip u Tom u hap ban leh ia kaei?	6242541	How did you know what Tom needed to do?
10911182	Kumno phi tip u Tom u donkam ban leh aiu?	6242541	How did you know what Tom needed to do?
10911184	Kumno me tip u Tom u donkam ban leh aiu?	6242541	How did you know what Tom needed to do?
10911186	Kumno pha tip u Tom u donkam ban leh aiu?	6242541	How did you know what Tom needed to do?
10911190	U Tom u pynrit ia ka sur ban pasiaw.	8839522	Tom lowered his voice to a whisper.
10911192	I Tom i pynrit ia ka sur ban pasiaw.	8839522	Tom lowered his voice to a whisper.
10911195	Long ngan pyndonkam ïa ka paiñkhana jong phi?	8900659	Can I please use your restroom?
